Código_estación;nombre_estación;ene-15;feb-15;mar-15;abr-15;may-15;jun-15;jul-15;ago-15;sept-15;oct-15;nov-15;dic-15;ene-16;feb-16;mar-16;abr-16;may-16;jun-16;jul-16;ago-16;sept-16;oct-16;nov-16;dic-16;ene-17;feb-17;mar-17;abr-17;may-17;jun-17;jul-17;ago-17;sept-17;oct-17;nov-17;dic-17;ene-18;feb-18;mar-18;abr-18;may-18;jun-18;jul-18;ago-18;sept-18;oct-18;nov-18;dic-18;ene-19;feb-19;mar-19;abr-19;may-19;jun-19;jul-19;ago-19;sept-19;oct-19;nov-19;dic-19;ene-20;feb-20;mar-20;abr-20;may-20;jun-20;jul-20;ago-20;sept-20;oct-20;nov-20;dic-20;ene-21;feb-21;mar-21;abr-21;may-21;jun-21;jul-21;ago-21;sept-21;oct-21;nov-21;dic-21;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sept-22;oct-22;nov-22;dic-22;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sept-23;oct-23;nov-23;dic-23;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sept-24;oct-24
604;Opañel;148.889;149.512;159.115;152.645;156.475;152.026;124.697;79.221;134.317;163.423;158.214;154.872;149.792;158.731;154.932;163.212;161.783;160.032;130.616;101.813;153.674;170.185;168.366;158.475;166.501;164.520;179.625;155.492;176.879;176.871;171.865;134.895;170.295;192.008;187.043;172.347;186.283;183.103;186.026;192.596;195.933;189.585;167.940;128.365;178.203;210.286;200.588;188.031;199.776;198.283;213.610;196.345;205.425;199.664;180.612;135.189;197.768;231.706;219.107;203.935;215.264;216.297;103.596;24.435;51.456;104.071;124.371;96.733;122.884;135.047;136.525;135.013;121.777;132.527;150.446;147.057;154.309;158.873;130.830;111.288;159.926;178.763;181.861;167.277;160.061;173.076;202.549;179.311;193.260;190.533;164.285;128.653;193.940;214.071;212.877;200.166;210.918;212.110;235.952;210.183;227.997;224.455;195.378;156.143;212.689;238.265;233.860;218.624;230.690;238.399;232.424;250.670;242.212;233.703;214.953;170.088;227.256;261.540
605;Plaza Elíptica;455.678;464.948;491.547;476.214;482.540;465.188;406.827;285.855;451.950;540.301;517.240;491.060;468.062;507.279;486.876;500.949;502.590;489.437;406.600;334.631;485.403;511.634;507.301;484.172;509.825;511.549;568.923;493.585;545.268;529.450;469.568;379.267;514.456;567.534;538.578;492.397;507.749;525.196;549.461;566.782;571.151;552.741;504.105;404.030;553.793;640.691;607.831;563.267;566.987;546.158;590.741;536.737;567.157;544.847;534.732;425.320;595.809;693.586;653.521;602.088;633.443;651.223;305.399;68.059;139.990;286.927;360.758;299.825;351.065;376.921;371.304;372.897;328.856;376.719;433.227;415.517;446.910;455.281;452.295;393.517;511.495;591.019;567.484;503.195;478.700;537.485;622.228;553.636;593.015;571.966;495.787;405.614;602.122;654.257;654.368;603.299;644.814;670.203;750.557;667.235;715.828;687.818;611.281;505.889;681.371;751.658;740.690;685.103;713.040;750.311;735.107;800.810;791.359;736.482;681.021;569.822;774.316;864.078
606;Usera;313.568;302.821;324.017;314.161;324.766;308.999;272.115;223.385;296.474;336.049;327.375;326.037;315.147;324.238;327.152;338.627;337.117;329.249;294.566;250.463;316.537;329.981;329.072;334.536;341.242;319.761;367.004;343.009;372.476;365.454;338.718;285.719;357.417;399.497;391.872;384.726;393.613;382.223;390.959;399.023;411.299;400.828;373.535;309.551;385.127;435.437;420.126;418.621;430.276;431.043;461.387;430.787;453.540;447.071;419.298;342.659;426.532;479.141;463.295;462.296;472.554;431.891;202.149;49.793;114.233;227.685;275.690;229.867;239.103;265.254;254.294;281.738;272.265;268.399;308.123;299.289;320.046;326.518;276.243;250.598;325.555;361.626;364.165;358.917;335.056;353.283;402.380;377.028;403.638;399.816;368.341;303.892;398.785;437.529;434.738;438.509;464.986;440.196;487.622;454.539;482.955;474.651;436.959;368.932;449.360;493.251;486.529;489.228;488.577;517.933;500.509;519.045;524.262;503.611;475.061;406.006;496.629;550.674
608;Arganzuela-Planetario;92.679;97.711;100.647;96.209;98.292;97.468;79.547;47.441;97.297;107.230;103.337;92.116;87.515;103.051;97.973;108.415;104.608;102.471;74.162;52.385;103.410;108.768;110.148;96.923;105.861;108.637;118.830;94.529;111.669;114.498;86.564;57.298;106.696;122.826;118.868;100.322;117.575;117.496;114.674;120.964;122.345;115.625;93.166;59.988;111.410;135.242;124.339;105.617;123.395;124.050;129.756;114.423;123.875;118.020;96.278;58.931;119.830;144.158;127.290;106.335;123.613;126.568;52.362;7.760;15.820;38.568;45.933;30.183;52.503;54.945;57.779;51.266;51.368;57.040;65.188;63.182;67.817;71.380;38.684;33.879;74.055;85.495;88.220;72.598;70.297;82.820;102.525;84.140;95.478;97.188;66.600;39.600;91.522;102.122;102.676;89.297;100.127;103.343;114.375;93.839;108.020;107.155;74.677;49.485;97.923;109.245;106.647;91.391;103.498;108.903;97.573;113.983;106.243;102.522;79.558;50.515;106.994;126.927
609;Méndez Álvaro;575.293;576.368;617.971;613.636;610.164;613.654;598.207;448.268;606.486;662.423;632.283;600.990;564.169;616.489;621.988;630.079;636.200;615.814;571.956;492.172;643.668;663.739;650.919;611.342;628.487;641.131;707.380;620.182;665.518;665.662;620.399;516.240;649.316;704.482;674.906;615.061;664.574;647.970;666.918;691.375;694.142;671.649;641.692;522.183;671.854;750.374;700.045;641.824;693.293;690.145;743.914;701.383;707.267;719.604;699.719;537.964;716.481;812.881;748.456;668.223;714.036;718.346;345.084;76.289;136.185;277.717;367.218;302.090;350.661;346.706;351.732;343.457;319.276;345.431;397.874;382.834;410.685;444.175;259.816;252.971;434.697;485.385;499.264;456.702;422.311;476.253;573.675;517.456;554.638;554.360;499.875;353.461;520.596;577.426;584.218;545.438;573.306;586.798;653.421;584.133;633.816;649.575;610.012;497.441;630.948;683.904;683.979;628.333;633.349;651.037;622.152;676.527;667.284;647.108;622.649;501.570;657.071;734.881
611;Conde de Casal;403.682;397.733;416.636;402.270;402.115;390.442;337.972;212.998;377.052;444.094;425.433;395.292;378.851;425.966;413.514;444.219;426.426;422.017;401.712;321.685;513.703;521.474;480.064;419.960;429.988;444.618;493.649;405.802;461.555;452.303;362.804;261.144;428.488;490.133;482.976;421.969;462.326;464.059;468.714;488.600;475.390;464.875;409.915;318.103;459.241;535.108;498.902;440.402;479.250;485.714;516.431;461.728;479.624;473.786;425.545;291.456;481.919;567.757;526.222;460.356;493.620;517.840;233.076;47.238;93.617;201.327;245.606;183.571;259.097;276.734;278.066;267.865;226.663;268.953;317.079;304.174;315.544;325.894;0;188.168;341.915;387.389;394.533;339.280;321.507;380.852;452.937;381.348;417.148;404.072;326.450;193.455;391.874;457.488;462.623;414.588;438.474;467.394;517.592;435.845;478.215;481.028;432.047;336.260;524.141;550.562;524.331;460.370;488.186;530.421;489.740;551.365;520.909;491.494;435.901;317.818;509.454;595.572
612;Sáinz de Baranda;246.603;252.396;266.342;255.572;256.337;244.419;205.747;122.935;233.312;270.501;260.977;236.148;236.324;263.154;247.848;270.361;256.031;250.335;195.417;133.301;242.104;266.627;274.319;247.295;256.939;263.618;290.365;238.952;271.066;263.505;205.992;140.598;250.800;290.179;286.397;247.129;272.490;271.509;270.726;281.031;277.374;267.116;217.260;229.434;254.106;304.462;286.639;256.019;284.457;291.374;306.284;271.130;280.395;272.349;227.779;144.666;266.399;317.924;300.072;259.185;288.281;296.013;130.468;28.246;48.127;105.660;121.316;83.518;133.664;141.849;145.273;137.133;144.963;144.399;163.860;158.814;169.002;181.737;283.570;100.363;189.311;208.390;215.959;184.882;177.199;203.090;246.697;204.530;228.739;223.417;177.031;253.125;283.078;254.430;256.078;225.551;244.806;254.270;283.913;239.631;261.531;258.837;201.395;129.711;236.293;268.556;265.985;231.075;255.855;271.273;246.824;278.902;261.299;251.623;204.238;133.415;247.870;296.021
613;O´Donnell;264.190;268.021;281.425;275.584;272.586;258.131;218.168;155.348;246.939;281.973;277.579;255.347;243.633;278.373;265.163;287.408;277.822;264.936;203.956;149.556;250.329;280.643;295.294;268.675;286.629;291.237;322.364;267.648;298.291;294.851;245.991;181.636;286.043;329.836;325.992;294.638;320.455;319.823;322.090;339.357;330.901;318.510;271.552;215.573;306.026;371.065;348.231;311.631;334.759;363.881;384.881;347.019;352.160;329.985;283.472;194.556;321.354;378.238;354.663;312.484;348.789;366.100;173.314;47.637;71.639;135.109;158.286;115.683;162.244;176.406;179.757;168.561;172.223;181.430;206.050;205.136;220.392;236.592;132.270;156.373;245.290;265.536;281.116;249.011;237.179;263.227;311.671;261.182;283.338;275.618;224.690;0;186.805;290.539;300.782;279.515;286.511;311.415;341.629;288.322;314.695;298.572;253.221;189.778;300.601;337.751;340.812;299.554;306.413;328.742;308.314;351.210;331.967;307.750;277.953;191.737;304.499;375.999
617;República Argentina;106.955;112.258;115.533;111.754;107.888;99.936;80.196;41.102;100.134;127.048;122.555;101.644;101.151;125.668;114.350;129.441;117.129;105.830;75.792;45.961;106.059;120.458;130.572;103.008;116.246;124.703;134.890;104.160;121.372;117.104;85.806;49.229;110.557;129.302;131.008;99.364;122.401;121.130;116.397;124.923;123.850;115.567;91.224;51.177;107.422;135.143;130.432;102.336;126.013;127.169;131.309;115.442;122.932;119.676;101.113;52.605;120.149;149.704;141.675;109.008;131.667;132.496;54.610;8.496;16.875;40.915;54.374;37.201;66.845;70.678;70.635;65.018;63.430;75.027;82.745;79.230;83.085;83.497;58.790;42.506;92.082;107.220;114.679;88.382;90.803;110.362;133.698;106.417;118.135;110.540;78.654;0;74.614;117.814;128.114;102.239;118.048;124.101;136.716;110.181;124.144;116.907;84.110;56.941;112.384;133.920;137.676;104.966;123.975;135.590;117.666;138.630;124.226;113.909;92.916;52.118;116.453;141.655
618;Nuevos Ministerios;1.260.459;1.275.567;1.345.783;1.291.462;1.267.469;1.245.783;1.134.407;738.767;1.248.238;1.468.386;1.395.009;1.302.583;1.270.257;1.380.712;1.315.346;1.410.235;1.331.028;1.300.789;1.156.114;867.664;1.417.696;1.546.958;1.529.075;1.357.508;1.357.457;1.133.673;1.231.398;1.174.346;1.401.044;1.409.899;1.213.923;845.226;1.393.291;1.609.005;1.539.691;1.347.436;1.525.998;1.501.220;1.472.337;1.545.062;1.500.833;1.451.511;1.299.489;925.804;1.488.726;1.767.264;1.622.039;1.451.894;1.622.249;1.628.280;1.706.969;1.513.873;1.545.851;1.374.740;1.251.865;826.457;1.415.090;1.673.169;1.554.440;1.396.065;1.563.756;1.604.151;691.505;106.431;200.433;472.578;608.402;439.022;644.841;690.706;699.530;689.477;602.016;679.882;770.888;737.175;773.623;823.477;732.225;503.023;938.137;1.008.226;1.108.568;974.161;860.708;964.276;1.106.109;909.561;1.000.731;1.052.807;903.398;629.170;1.184.987;1.323.349;1.323.737;1.245.069;1.248.969;1.211.284;1.315.648;1.130.539;1.227.726;1.274.499;1.149.509;862.088;1.355.070;1.492.991;1.441.452;1.334.979;1.339.176;1.408.632;1.313.550;1.444.750;1.367.124;1.358.259;1.276.787;853.720;1.432.218;1.630.457
620;Guzmán el Bueno;232.474;254.781;264.982;258.448;257.591;249.831;195.356;108.430;224.082;289.266;281.740;240.136;232.989;288.631;264.281;286.525;269.657;260.785;182.244;123.373;259.828;303.556;300.682;254.469;273.575;283.758;310.227;239.947;294.097;290.497;201.309;131.661;275.365;322.971;312.473;257.559;289.261;298.400;284.208;301.740;291.673;277.366;205.983;128.521;264.807;333.502;308.814;248.594;280.624;304.710;313.992;275.913;285.471;266.755;213.799;124.225;281.642;341.250;315.396;248.508;279.538;310.195;134.898;22.705;38.570;89.762;101.545;68.708;127.516;144.223;147.873;129.523;120.003;143.318;165.041;156.874;159.132;171.442;121.629;80.829;203.191;230.928;243.649;181.940;173.257;226.531;277.634;213.228;231.832;221.394;152.573;98.651;250.531;273.935;277.962;221.162;240.296;276.001;304.914;233.060;261.609;252.534;177.738;114.198;263.016;301.439;293.452;224.694;260.013;303.595;263.645;315.774;271.412;253.486;195.422;117.381;282.982;352.888
621;Vicente Aleixandre;138.306;156.410;153.438;150.678;144.588;105.263;87.738;30.560;134.484;201.689;187.489;134.037;123.159;162.029;140.136;166.331;148.235;109.787;79.064;32.430;149.262;191.573;197.819;136.597;140.722;170.612;188.938;134.674;165.128;122.763;92.195;41.062;164.993;219.757;212.448;143.040;156.093;188.055;171.510;189.688;170.844;126.367;96.636;42.513;197.754;241.508;219.318;148.717;154.168;198.430;202.674;166.449;157.286;119.547;99.926;42.368;211.695;238.445;221.351;140.355;148.303;197.329;72.545;7.317;11.701;23.431;32.208;20.149;67.107;85.827;90.328;62.568;46.194;80.649;83.334;78.615;77.329;63.546;44.549;25.249;137.230;153.244;162.261;105.117;92.525;148.002;173.277;115.717;126.910;89.967;63.182;28.802;172.657;181.114;188.745;123.767;123.209;169.092;178.903;123.803;133.001;96.677;61.714;30.421;178.270;191.027;187.071;121.649;121.210;177.251;136.895;167.364;127.258;94.433;72.158;31.861;181.859;218.472
622;Ciudad Universitaria;366.001;464.740;457.360;470.677;405.571;301.559;174.955;49.704;433.364;636.199;595.104;406.474;350.357;513.650;437.329;506.730;427.050;330.187;171.203;55.546;441.233;588.603;606.530;427.621;379.226;503.050;557.425;378.246;441.108;340.670;177.530;62.886;490.225;631.508;593.845;414.113;417.608;530.751;462.060;532.356;463.159;343.797;198.909;59.225;565.562;679.614;589.376;385.724;379.202;559.338;553.155;433.193;388.920;316.188;203.943;58.980;553.925;686.387;587.754;374.444;385.123;545.566;179.783;5.522;10.280;32.553;61.843;26.754;117.206;206.414;224.317;152.107;65.026;191.395;207.057;205.654;194.596;184.092;113.419;36.160;377.712;438.873;484.841;278.063;232.117;446.627;495.857;313.804;310.928;243.947;133.408;42.661;494.772;507.000;516.964;324.290;312.656;489.826;501.801;343.248;340.994;277.230;158.204;54.283;506.366;571.758;538.186;339.668;346.106;523.226;383.801;491.650;348.002;274.596;170.410;53.361;491.262;615.212
625;Príncipe Pío;1.230.400;1.209.045;1.284.032;1.240.526;1.271.711;1.227.005;1.086.680;721.392;1.141.500;1.349.113;1.308.484;1.309.330;1.234.048;1.280.604;1.258.566;1.332.277;1.303.806;1.274.079;1.108.810;857.176;1.274.752;1.393.725;1.378.847;1.376.636;1.338.337;1.310.181;1.442.757;1.255.924;1.373.149;1.353.124;1.192.236;908.768;1.293.277;1.453.853;1.423.498;1.382.473;1.403.360;1.368.203;1.395.741;1.430.578;1.429.446;1.389.015;1.257.093;935.548;1.355.027;1.542.587;1.454.291;1.434.971;1.442.994;1.398.927;1.490.582;1.337.217;1.391.330;1.433.495;1.382.779;1.015.386;1.436.924;1.652.777;1.542.905;1.452.212;1.464.800;1.486.989;639.567;104.763;202.954;540.225;712.279;548.053;716.891;769.884;732.067;802.298;653.940;762.949;901.352;858.846;928.595;975.500;906.250;705.898;1.023.680;1.146.799;1.161.484;1.085.684;987.258;1.074.104;1.245.123;1.128.795;1.211.453;1.182.520;1.038.808;803.495;1.253.861;1.390.784;1.364.479;1.334.743;1.332.824;1.352.604;1.500.870;1.346.001;1.434.712;1.440.471;1.287.526;1.015.013;1.403.743;1.566.306;1.533.548;1.486.816;1.457.604;1.540.208;1.497.899;1.587.884;1.532.321;1.491.580;1.383.857;1.085.506;1.508.267;1.678.280
626;Puerta del Ángel;223.082;221.798;235.933;227.775;244.550;233.110;396.722;303.480;328.357;270.557;258.558;242.745;232.252;245.511;240.679;255.587;244.411;234.100;195.519;152.076;232.037;262.004;268.262;257.277;257.142;254.605;281.246;235.972;274.051;262.209;215.746;162.736;244.960;282.039;289.287;271.928;281.443;267.762;269.232;275.200;273.402;258.423;226.218;167.395;257.646;298.372;286.605;260.872;274.552;271.247;288.141;264.830;272.361;263.865;237.686;173.371;272.613;327.780;320.620;292.494;294.721;291.901;129.683;23.182;54.137;121.650;149.552;114.844;152.033;165.065;164.763;167.389;168.646;164.914;189.019;182.079;193.963;202.586;178.798;135.296;211.823;241.299;243.977;217.032;204.361;230.282;267.194;235.002;251.458;242.454;201.304;151.446;245.810;270.650;282.374;274.375;280.012;268.925;297.625;274.203;286.718;281.480;239.594;169.773;259.455;289.866;283.692;261.120;270.331;282.730;273.149;298.149;286.482;272.407;236.995;176.904;266.715;310.821
627;Alto de Extremadura;151.329;155.257;168.293;181.186;179.713;168.696;18.789;0;87.493;171.298;165.141;159.304;151.860;162.502;156.306;168.954;162.414;155.838;131.407;100.289;156.210;180.045;180.025;166.444;169.868;170.866;188.285;159.958;179.509;175.668;148.144;113.078;165.690;194.061;189.769;170.507;183.010;184.780;184.852;189.407;191.255;181.885;158.606;118.329;174.415;211.507;201.531;186.343;196.038;195.310;206.064;188.718;195.664;187.404;170.372;122.958;192.457;226.748;218.162;193.204;207.387;207.876;94.465;21.329;44.273;91.176;106.573;83.042;110.741;119.589;124.114;121.357;125.450;123.886;139.473;137.765;142.887;145.343;127.211;99.416;157.075;179.300;184.372;163.633;152.830;168.102;195.986;165.852;186.253;176.557;144.607;114.338;181.429;201.970;204.544;189.026;195.531;196.865;219.826;186.771;204.159;199.791;162.992;124.432;190.750;221.655;215.883;197.507;206.974;214.471;203.711;226.761;214.288;204.816;175.770;132.355;202.753;245.561
628;Lucero;236.305;232.982;248.474;240.056;245.700;237.559;25.658;0;126.831;243.359;238.644;235.937;229.390;239.291;237.658;249.335;245.592;240.545;208.026;166.900;234.201;255.488;256.957;253.739;253.001;246.935;274.455;240.186;264.349;262.849;229.345;183.393;246.326;272.837;265.674;252.845;264.604;256.563;266.211;271.983;275.583;270.225;240.991;187.789;259.239;297.320;285.836;277.895;283.817;273.673;297.139;270.207;287.341;283.763;261.257;197.962;278.809;322.926;310.168;296.530;305.753;304.123;144.970;34.072;71.322;147.777;177.841;142.001;173.026;186.733;188.748;191.968;182.353;182.190;208.365;200.186;213.953;221.127;201.478;161.062;227.620;252.583;255.104;242.062;227.329;239.974;278.571;251.249;273.207;267.981;236.893;193.430;275.813;295.689;293.342;287.873;296.399;289.917;324.064;292.699;313.025;308.697;274.682;221.616;293.092;323.985;318.037;310.116;313.180;320.638;315.639;338.269;331.552;321.042;296.324;238.951;316.342;356.735
701;Las Musas;95.258;94.926;99.783;95.373;96.841;92.799;79.551;49.403;91.873;105.254;99.853;94.276;92.112;98.324;93.966;101.970;98.337;94.835;72.185;52.398;92.877;103.028;104.681;96.087;100.316;102.159;111.541;91.590;104.778;103.255;85.689;60.771;104.120;119.234;114.460;99.262;111.094;108.035;108.183;116.359;112.641;102.320;81.523;58.930;99.992;122.252;118.437;103.604;113.094;120.924;125.802;111.054;115.803;112.415;88.995;58.744;109.982;129.319;118.974;105.534;115.482;118.928;51.291;9.706;20.162;45.095;53.658;38.702;59.139;65.556;67.378;62.509;62.113;62.565;70.550;68.743;72.658;73.105;57.424;43.728;79.831;91.365;92.690;78.035;74.607;87.702;103.275;87.672;97.370;92.358;68.584;52.824;100.089;108.329;107.024;75.242;95.298;100.517;114.352;96.327;107.359;102.715;82.620;58.057;99.607;102.130;112.097;102.683;109.738;112.088;103.590;116.287;108.357;105.020;87.008;58.962;100.382;118.583
702;San Blas;86.543;86.484;92.587;87.965;88.683;85.424;74.644;53.926;82.720;97.711;94.192;89.341;86.280;93.328;90.595;97.276;94.832;90.562;73.865;60.811;88.940;101.618;100.753;93.429;97.011;99.941;108.451;89.580;102.240;100.487;79.057;64.567;95.310;111.030;108.736;96.391;104.129;103.401;105.080;111.365;112.317;103.473;87.774;73.610;103.168;121.073;114.563;103.514;112.585;119.092;126.736;114.328;119.214;111.349;97.877;72.547;110.909;129.475;123.200;110.744;117.439;121.424;59.109;16.029;29.896;55.759;67.209;55.463;69.045;76.977;77.686;76.208;74.629;76.278;86.439;82.335;85.432;87.753;77.036;63.656;91.954;100.601;102.740;91.297;87.383;97.681;114.457;98.599;107.073;104.955;90.721;74.766;110.279;118.040;117.448;89.008;109.625;112.732;127.617;112.214;121.174;118.784;109.133;89.359;118.830;119.925;130.165;122.164;129.616;132.553;128.537;141.621;134.261;128.417;119.310;94.051;128.146;149.057
703;Simancas;124.404;121.006;127.235;124.508;127.422;124.451;118.209;88.646;121.495;137.126;134.740;131.522;128.342;135.601;133.396;141.417;139.810;135.824;121.069;101.134;136.456;145.234;147.569;143.959;146.171;146.638;158.881;137.962;153.726;153.498;132.324;106.622;145.645;160.293;159.853;151.779;160.633;154.757;160.932;164.358;169.019;160.073;147.584;123.012;154.930;178.313;171.408;164.297;172.282;170.200;186.189;171.933;181.099;173.600;161.391;126.098;167.685;190.148;183.308;176.290;180.595;182.303;93.019;27.095;51.042;95.874;113.753;94.860;112.939;119.989;121.366;122.727;123.927;116.528;131.576;128.124;135.912;138.859;125.414;103.765;137.153;148.542;150.069;143.275;136.283;145.987;169.865;152.028;164.969;160.753;143.149;122.069;165.093;178.518;175.217;149.450;170.918;171.624;196.750;176.779;191.487;189.278;175.268;141.490;174.861;175.375;190.646;184.009;189.561;190.574;191.530;204.185;200.508;191.941;176.652;144.672;182.294;206.612
704;García Noblejas;168.948;174.659;180.097;173.451;172.639;167.995;150.623;97.644;160.094;183.789;178.805;163.324;161.403;177.022;167.963;183.095;176.880;171.612;136.450;105.166;167.686;184.663;193.187;171.848;186.487;188.977;207.734;168.026;195.627;194.448;176.701;133.994;186.295;215.224;211.660;179.415;211.552;207.145;207.965;220.420;220.872;207.660;179.446;137.353;197.885;243.007;232.637;198.619;227.478;235.439;245.810;223.335;231.754;219.026;198.101;136.415;213.007;253.624;241.277;208.088;234.464;241.890;112.811;19.873;38.229;80.568;100.502;74.421;102.435;114.358;114.947;109.218;117.371;116.547;130.180;125.710;131.528;139.387;116.659;88.508;142.877;161.642;167.251;142.429;137.111;155.921;185.802;157.095;176.273;172.318;139.969;109.607;179.734;194.215;196.884;134.669;179.832;183.838;209.081;175.802;199.117;191.825;158.091;121.567;184.071;230.524;212.859;184.887;208.056;213.565;195.868;219.331;203.232;192.015;171.549;122.400;184.398;219.852
705;Ascao;148.865;150.484;160.298;153.336;156.183;152.484;137.943;95.743;151.444;169.033;163.243;154.268;152.324;162.785;160.241;169.581;164.500;159.485;134.524;103.316;153.944;168.484;169.502;157.659;166.036;165.464;181.519;156.059;173.804;173.349;155.187;117.671;164.101;185.435;179.993;163.308;179.760;177.482;180.726;187.291;188.130;179.230;155.552;122.714;169.786;198.357;189.022;173.058;186.487;191.005;205.234;189.235;200.486;188.350;170.518;122.203;180.628;210.153;198.521;180.591;195.224;197.197;93.814;25.575;48.571;91.617;108.213;82.546;104.844;114.700;115.009;115.229;115.113;115.299;132.427;129.401;137.018;142.341;122.821;94.992;141.541;155.787;158.874;142.600;135.985;149.603;177.404;155.694;169.383;167.036;141.174;112.564;170.130;185.086;183.918;128.719;170.207;175.173;202.893;176.906;195.928;192.429;167.750;131.272;183.150;205.176;203.271;188.482;200.181;205.376;198.963;215.635;208.088;199.302;181.296;137.132;197.280;225.070
707;Barrio de la Concepción;173.048;176.807;184.671;177.724;179.498;173.707;149.115;93.608;167.803;198.035;186.506;173.825;171.230;187.281;180.021;192.890;186.107;179.855;138.328;102.844;175.858;196.596;197.653;189.359;192.163;193.488;212.301;173.785;197.158;197.827;166.683;130.573;191.081;218.809;216.400;187.907;208.986;208.927;207.724;219.400;218.161;208.566;172.595;120.219;195.760;238.967;226.085;199.057;220.936;220.021;233.361;210.333;223.570;214.125;182.171;122.868;206.790;246.720;231.404;203.262;229.239;237.564;102.987;17.732;34.049;73.158;88.986;66.646;98.364;105.725;107.687;104.594;111.922;108.076;124.715;121.585;128.694;134.865;109.788;82.923;137.816;156.271;162.817;138.705;130.382;151.667;184.410;157.062;172.476;169.733;133.525;100.342;174.294;189.148;191.273;122.190;171.353;180.336;206.804;177.929;192.952;190.835;153.320;109.437;179.905;203.477;201.082;178.424;196.747;207.187;200.969;221.654;206.333;196.952;166.432;118.941;193.988;230.490
708;Parque de las Avenidas;108.903;113.012;117.911;113.327;115.305;112.756;96.931;52.479;108.000;124.357;119.298;111.082;107.059;116.878;110.823;119.512;113.796;111.798;86.738;55.695;106.999;117.410;121.642;110.928;114.157;118.768;127.504;105.861;119.315;119.120;92.309;61.607;110.832;127.095;123.468;109.382;124.176;124.301;123.349;129.258;127.469;121.579;97.902;61.383;113.454;137.872;128.649;113.054;125.019;125.666;132.989;118.926;125.832;119.590;101.651;58.501;114.912;137.435;129.505;115.634;130.736;136.022;58.736;11.129;22.559;47.717;53.968;35.296;61.863;65.888;67.286;64.444;65.979;66.032;76.051;73.776;77.570;79.724;64.853;43.930;84.652;96.815;100.937;84.810;80.674;94.518;112.808;96.959;105.872;102.898;79.407;54.417;105.899;115.481;115.455;67.980;101.212;106.382;120.662;103.331;114.555;113.975;87.702;57.923;107.800;120.854;119.118;106.466;114.100;120.427;113.905;127.694;118.933;113.687;94.299;61.029;115.673;137.201
709;Cartagena;124.188;122.603;126.596;122.629;123.496;120.832;104.614;68.122;117.495;130.040;124.086;119.875;114.456;122.793;120.695;131.380;126.957;120.437;95.602;68.238;116.041;128.692;128.017;114.373;117.773;121.477;132.640;110.523;124.505;123.757;102.755;69.572;115.907;131.934;130.551;112.568;124.641;126.055;127.871;133.246;132.703;125.510;108.047;72.046;116.988;140.197;131.892;118.021;129.614;129.766;138.834;126.008;128.746;127.400;114.293;72.489;123.823;145.733;138.433;118.771;153.113;167.739;70.917;12.133;22.747;49.893;60.366;40.849;65.667;69.868;71.409;65.076;63.913;68.589;78.082;77.388;81.017;85.589;72.999;51.810;89.448;100.120;103.804;86.200;84.260;98.728;119.385;98.746;109.098;108.119;84.873;68.985;115.791;118.380;118.757;110.601;103.811;111.303;127.483;111.320;123.831;124.151;101.151;70.834;117.107;129.522;126.743;111.743;122.367;129.026;122.737;140.376;136.839;133.194;113.291;73.779;124.073;146.274
711;Gregorio Marañón;318.450;343.223;359.822;347.686;350.930;348.644;304.751;153.812;346.687;389.467;383.988;345.415;330.149;373.111;357.718;383.060;359.996;353.244;294.523;194.878;385.159;414.932;411.210;341.319;362.171;381.344;417.637;338.148;378.227;380.176;347.623;221.737;371.375;414.583;402.019;330.064;377.257;387.473;380.179;402.311;391.025;372.242;318.029;191.308;359.520;438.435;408.589;340.112;392.264;404.201;419.610;373.295;379.811;374.518;329.536;185.156;379.349;455.185;412.901;341.776;390.109;405.784;168.720;19.959;42.605;107.791;133.628;83.265;148.636;160.589;160.284;151.677;144.885;163.312;190.478;185.288;192.415;213.209;182.592;115.395;245.667;282.031;289.924;232.558;215.567;268.723;330.457;268.623;293.580;292.001;227.520;153.459;309.952;334.595;333.683;262.590;306.059;323.765;358.902;300.177;331.886;331.226;267.432;166.594;332.724;373.397;367.467;301.737;339.486;370.757;328.474;381.800;346.643;329.978;286.194;164.814;345.104;416.034
712;Alonso Cano;138.491;143.367;148.718;141.629;140.029;138.183;121.600;67.096;135.027;156.933;151.697;138.348;136.828;149.633;144.325;157.893;149.249;146.367;154.086;107.426;198.542;214.277;203.269;157.298;165.728;170.608;186.073;148.909;170.264;165.746;133.996;85.177;154.737;178.718;177.435;151.015;172.159;173.666;172.175;178.200;174.027;165.885;139.677;89.277;159.642;197.308;187.332;157.640;182.850;185.822;193.483;173.649;176.259;171.680;152.900;90.461;172.526;203.741;191.410;160.851;185.169;190.016;81.308;12.608;25.441;58.427;68.994;46.065;77.702;88.669;87.411;84.618;79.868;88.094;101.090;99.041;102.749;105.541;86.593;57.193;113.960;131.350;139.044;111.937;106.611;126.587;155.410;128.197;138.367;134.318;103.138;68.666;136.577;149.098;149.950;93.522;130.584;139.916;158.298;129.186;146.416;148.399;120.806;76.888;145.091;163.503;161.316;139.803;153.229;162.293;150.115;167.069;152.638;147.004;123.065;75.594;147.291;177.737
